doc_id,filename,tipo_documento,page,chunk_id,chunk_text,chunk_size_words,chunk_size_chars,chunking_strategy,chunk_size_param,overlap_param
DOC_003,CNS-0866-23 INT_DATAR_Comunicado_14_09102023_VF.pdf,COMUNICADO,3,DOC_003_CHUNK_003,"A member firm of Ernst & Young Global Limited a. “Ent46 - Plan de transferencia de conocimiento”, en donde según acta se menciona “Nota 3: El entregable se actualizará en septiembre de 2023 respecto a las fechas y tiempos de ejecución del plan de transferencia del conocimiento del cronograma línea base 3.” b. ""Inf42 Plan de mantenimiento de la solución DataR”, en donde según la matriz de entregables aprobada el 22 de agosto 2023 mediante acta de aceptación firmada, se menciona “1er plan antes de la puesta en operación, con actualización trimestral”. Ante dichas situaciones, el Consorcio NO notificó a la DIAN o la Interventoría alguna dificultad que no le permitiera dar cumplimiento a estos compromisos, los cuales se encuentran establecidos tanto en las fechas definidas en el cronograma aprobado (LB3), como en las actas de aceptación firmadas de los entregables. Se reitera que estos acuerdos no han sido modificados con ningún control de cambios aprobado y, por ello, siguen vigentes. 3. Tan solo hasta el 19 de septiembre 2023 a través de comunicado enviado por el Consorcio a la DIAN y la Interventoría, se notifica la intención de solicitar un control de cambios al plan de trabajo del proyecto. Sin embargo, a la fecha de este comunicado, el Consorcio NO ha tramitado dicho control de cambios sobre el cronograma LB3, de acuerdo con el procedimiento establecido en el plan de Interventoría socializado al Consorcio el 18 y 22 de noviembre 2022. Por tanto, el cronograma de trabajo vigente para el proyecto de DataR es el aprobado el 29 de junio 2023 correspondiente a la LB3, con el cual se continuará haciendo seguimiento hasta que se dé una aprobación de un control de cambios por parte del Comité Técnico de la DIAN, el cual incluya la actualización de los artefactos de planeación correspondientes entre los cuales se encuentra el cronograma. De acuerdo con los puntos anteriores, se reitera que los acuerdos realizados sobre los plazos perentorios no modificaron ningún acuerdo contractual establecido en los artefactos de planeación aprobados por las partes a través de acta de aceptación. Por el contrario, estos plazos fueron un requerimiento al Consorcio para dar cumplimiento a las obligaciones contractuales allí definidas y que a la fecha se encontraban atrasadas, dados los llamados de atención reiterativos al consultor para dar cierre a dichos compromisos. Por tanto, los acuerdos de la sesión realizada el 4 de agosto 2023 y modificados el 19 de agosto 2023, no cambian ninguno de los artefactos de planeación aprobados por las partes de manera previa a esta sesión, ya que esto solo se puede realizar a través de la aprobación de un control de cambios por parte del Comité técnico de la",450,2719,fixed_words_overlap,450,75
DOC_003,CNS-0866-23 INT_DATAR_Comunicado_14_09102023_VF.pdf,COMUNICADO,3,DOC_003_CHUNK_004,"los llamados de atención reiterativos al consultor para dar cierre a dichos compromisos. Por tanto, los acuerdos de la sesión realizada el 4 de agosto 2023 y modificados el 19 de agosto 2023, no cambian ninguno de los artefactos de planeación aprobados por las partes de manera previa a esta sesión, ya que esto solo se puede realizar a través de la aprobación de un control de cambios por parte del Comité técnico de la DIAN, según el procedimiento de “Gestión de controles de cambio” definido en el Plan de Interventoría.",91,523,fixed_words_overlap,450,75
DOC_003,CNS-0866-23 INT_DATAR_Comunicado_14_09102023_VF.pdf,COMUNICADO,4,DOC_003_CHUNK_005,"A member firm of Ernst & Young Global Limited 2. Hasta la fecha de cierre de estos requerimientos, la interventoría y el equipo de la DIAN fueron muy claros en afirmar, como además se establece en el SDP, que no era posible iniciar las actividades asociadas a la Fase 5 - Prestación de los servicios de gestión de datos, sin haber finalizado formalmente las Fases previas 3 y 4. Teniendo en cuenta los acuerdos formalizados entre las partes frente a la finalización de las Fases 3 y 4, se concluye que el inicio de la Fase 5 se da efectivamente hasta el 19 de septiembre, y de acuerdo con lo anterior la relación de entregables que según la interventoría presentan atraso, con fechas comprendidas entre el 8 y el 15 de agosto, no aplica ya que en ese intervalo de tiempo el proyecto no se encontraba en la Fase 5 “Prestación de servicios de gestión de datos” El consorcio ha venido adelantado las actividades de la Fase 5, una vez finalizadas las Fases 3 y 4, y de acuerdo con lo anterior solicitó el espacio para validar la actualización de la línea base 3, ya que precisamente identificó que en los seguimientos se está haciendo referencia a entregables con fechas anteriores al inicio de esta Fase, lo cual no tiene sentido frente a los acuerdos previos realizados. Respuesta del Interventor: Con relación a este punto se precisa que: 1. Por parte del Consorcio no se ha manifestado ninguna limitante o dependencia sobre la “Fase 5 – prestación de servicios” para la elaboración de los documentos mencionados. Adicionalmente, se reitera que estos atrasos no solo hacen parte de la “Fase 5 de prestación de servicios” sino de otras fases del proyecto como “Fase 6 - Transferencia de conocimiento"" y “Fase 8 – Gestión y monitoreo del proyecto”, las cuales no dependen del inicio de operación. 2. Los acuerdos realizados sobre los plazos perentorios no modifican los artefactos de planeación aprobados por las partes y, por ello, se debe continuar con la ejecución de las actividades de la LB3 hasta que sea aprobado un control de cambios por parte del Comité Técnico de la DIAN. Los plazos perentorios fueron definidos para dar cierre definitivo a los atrasos presentados sobre el cronograma actual (LB3), ante una posible declaración de incumplimiento al Consorcio, más no representa una modificación sobre las fechas de las actividades posteriores en el cronograma y que no se encontraban atrasadas a la fecha del 4 de agosto 2023.",418,2434,fixed_words_overlap,450,75
DOC_003,CNS-0866-23 INT_DATAR_Comunicado_14_09102023_VF.pdf,COMUNICADO,5,DOC_003_CHUNK_006,"A member firm of Ernst & Young Global Limited 3. Tan solo hasta el 19 de septiembre 2023, a través de comunicado enviado por el Consorcio a la DIAN y la Interventoría, se notifica la intención de solicitar un control de cambios al plan de trabajo del proyecto. Sin embargo, a la fecha de este comunicado, el Consorcio NO ha tramitado dicho control de cambios sobre el cronograma LB3 de acuerdo con el procedimiento establecido en el plan de Interventoría socializado al Consorcio el 18 y 22 de noviembre 2022. Por tanto, el cronograma de trabajo vigente para el proyecto de DataR es el aprobado el 29 de junio 2023, correspondiente a la LB3, con el cual se continuará haciendo seguimiento hasta que se dé una aprobación de un control de cambios por parte del Comité Técnico de la DIAN, el cual incluya la actualización de los artefactos de planeación correspondientes, entre los cuales se encuentra el cronograma. 4. A pesar de NO haber iniciado la “fase 5 prestación de los servicios de gestión de datos” en los tiempos establecidos en el cronograma LB3, y como se ha realizado anteriormente en la transición de la aceptación y aprobación de los controles de cambio (LB2 y LB3) por parte de la DIAN, el Consorcio debió establecer un plan de acción para el cierre de estos componentes que se atrasarían en el plan de trabajo vigente, alertar si existía una limitante o dependencia para la ejecución de estas actividades y la emisión de sus productos e iniciar el trámite de un control de cambios sobre el cronograma LB3, lo cual NO ha sucedido. Es importante aclarar que cualquier modificación sobre alcance, costo o tiempo del proyecto, se debe hacer bajo una solicitud de control de cambios a través del procedimiento de “Gestión de controles de cambio” del Plan de Interventoría. Por tanto, hasta no tener la aprobación de dicho control de cambios, el cronograma aprobado sigue vigente (LB3) y se debe continuar ejecutando. 5. Teniendo en cuenta que la fecha de inicio de puesta en operación fue el 19 de septiembre de 2023 y que desde esa fecha el Consorcio no reportó ninguna acción realizada sobre los atrasos presentados en las actividades del cronograma LB3 ni mencionó en los seguimientos diarios un avance sobre la ejecución de las actividades asociadas a la prestación de los servicios fijos y por demanda, el 25 de septiembre 2023 en la sesión del daily se menciona la situación al Consorcio (4 días hábiles luego de la puesta en operación) y, al no recibir respuesta, el 28 de septiembre de 2023 la Interventoría emite un comunicado solicitando el plan de acción sobre esta información (7 días hábiles",450,2614,fixed_words_overlap,450,75
DOC_003,CNS-0866-23 INT_DATAR_Comunicado_14_09102023_VF.pdf,COMUNICADO,5,DOC_003_CHUNK_007,"en los seguimientos diarios un avance sobre la ejecución de las actividades asociadas a la prestación de los servicios fijos y por demanda, el 25 de septiembre 2023 en la sesión del daily se menciona la situación al Consorcio (4 días hábiles luego de la puesta en operación) y, al no recibir respuesta, el 28 de septiembre de 2023 la Interventoría emite un comunicado solicitando el plan de acción sobre esta información (7 días hábiles luego de la puesta en operación), reiterando que el cronograma de LB3 continuaba vigente y que mientras no se tramite por parte del Consorcio un control de cambios que modifique el cronograma, se debía continuar con la ejecución de las actividades de este plan de trabajo, lo cual implicaba la definición de planes de acción para el cierre de los atrasos de la línea base vigente aprobada por las partes (LB3), sobre lo cual no se ha recibido respuesta por parte del Consorcio.",158,914,fixed_words_overlap,450,75
DOC_003,CNS-0866-23 INT_DATAR_Comunicado_14_09102023_VF.pdf,COMUNICADO,6,DOC_003_CHUNK_008,"A member firm of Ernst & Young Global Limited Dado lo anterior, tanto la DIAN como la Interventoría prevén y alertan un posible incumplimiento sobre las obligaciones contractuales y los compromisos realizados por el Consorcio en este plan de trabajo aprobado (LB3), teniendo en cuenta que esta será la base sobre la cual se seguirá reportando hasta que el Consorcio tramite el control de cambios y este sea aprobado por el Comité Técnico de la DIAN. 3. Adicional y precisamente desde el 19 de septiembre, el consorcio ha solicitado también espacios para definir acuerdos sobre varios aspectos fundamentales, que han afectado la ejecución del proyecto, y que pueden impactar también de una forma importante las actividades y entregables de la Fase 5, sin que hasta el momento se hayan podido establecer dichos acuerdos. Estos aspectos incluyen: • Revisión del modelo de estimación, con base en la ejecución real de las pruebas y las lecciones aprendidas. • Revisión de las actividades anteriores a la aprobación de la especificación del requerimiento, que es un acuerdo previo, que debía ser revisado antes de iniciar Fase de Prestación de Servicios de Gestión de Datos, tema que fue tratado durante las reuniones de revisión y aprobación del modelo de operación. • Revisión de la dedicación de tiempo de los recursos del equipo clave en la Fase de Prestación de Servicios de Gestión de Datos, en función a las actividades que están previstas en la oferta comercial del Consorcio, el formato TEC-6 y los entregables establecidos en los diferentes procesos del Modelo Operativo. • Plan de trabajo de la implementación de las herramientas complementarias por parte de la DIAN, que estaba prevista para el 31 de Julio, de acuerdo con el Control de cambios N. 3, que significaría “un incumplimiento” por parte de la DIAN • Revisión de aspectos que mejoren la eficiencia en la ejecución del proyecto. • Dar cumplimiento de los acuerdos de plan de gestión del proyecto aprobado, con el fin de fortalecer la gestión de calidad del proyecto.",336,2032,fixed_words_overlap,450,75
DOC_003,CNS-0866-23 INT_DATAR_Comunicado_14_09102023_VF.pdf,COMUNICADO,7,DOC_003_CHUNK_009,"A member firm of Ernst & Young Global Limited Respuesta del Interventor: Con relación al punto mencionado anteriormente, se precisa que el 22 de septiembre de 2022 se tuvo la sesión de retrospectiva en donde se habló sobre los temas mencionados en el comunicado emitido por el Consorcio el 19 de septiembre 2023. Así mismo, en la reunión del 2 de octubre se dio respuesta a cada uno de estos puntos teniendo como base el contrato, el plan del proyecto y el plan de trabajo, los cuales fueron respondidos mediante comunicado el 06 de octubre de 2023. Igualmente, se aclara que los espacios para que el Consorcio presente sus inquietudes basadas en datos y hechos para que sean validados con la DIAN y la Interventoría, han sido generados con las sesiones de retrospectiva (22 de septiembre 2022), la sesión de conciliación de ANS (28 de septiembre 2023) y la sesión de revisión contractual (2 de octubre 2023). Sin embargo, en ninguna de las sesiones realizadas se ha visto información concreta por parte del Consorcio, que con datos y la debida justificación soporte los argumentos que manifiestan sobre su comunicado. 4. Ahora bien, desde el consorcio somos conscientes de que debemos seguir avanzando en los entregables de la fase de operación iniciada el 19 de septiembre de 2023, para lo cual proponemos las siguientes sesiones de trabajo que nos lleven a cerrar las brechas identificadas entre la LB3 y la LB4 que acompaña al otro sí solicitado previamente, ya que las fechas definitivas deben ser parte de un nuevo cronograma LB4: Nombre del entregable Fecha de propuesta liberación entregable con fecha inicio operación actualizada 19/09/2023 Actividad inicial de nivelación Responsable / Fecha Entregable Inf38 Informe de soporte y mantenimiento de la Operación de DataR. jue 7/12/23 Presentación plantilla. Consorcio Viernes 6 de octubre de 2023. Entregable Ent40 Modelos y productos de información en operación. mié 8/11/23 Presentación plantilla. Consorcio Miércoles 4 de octubre de 2023. Inf42 - Plan de mantenimiento a la solución de DataR. mar 24/10/23 Presentación plantilla. Consorcio Miércoles 4 de octubre de 2023. Ent43 - Tablero de control con actualización diaria para monitoreo técnico. jue 2/11/23 Presentación plantilla. Consorcio Miércoles 11 de octubre de 2023. Ent46 - Plan de transferencia de conocimiento (Actualización). 15/12/23 Revisión criterios de actualización del documento. Consorcio Miércoles 11 de octubre de 2023.",389,2453,fixed_words_overlap,450,75
DOC_003,CNS-0866-23 INT_DATAR_Comunicado_14_09102023_VF.pdf,COMUNICADO,8,DOC_003_CHUNK_010,"A member firm of Ernst & Young Global Limited Respuesta del Interventor: Con relación a lo anterior, nos permitimos precisar que las fechas mencionadas en la tabla anterior no corresponden a las precedencias establecidas sobre las actividades en la LB3, por lo cual, como se ha solicitado en los controles de cambio anteriores realizados por el Consorcio, esta propuesta de fechas debe ser planteada sobre el cronograma en MS Project con sus respectivas actividades y precedencias, ya que este plan de trabajo hace parte de los anexos que se deben incluir en el trámite del control de cambios para la revisión del Comité Técnico de la DIAN. Dado esto, se realizó una sesión con el Consorcio, DIAN e Interventoría el 3 de octubre 2023, en donde se aclararon los criterios para el cálculo de las nuevas fechas de liberación de los entregables en mención, acordando las siguientes fechas: Nombre del entregable Fecha de liberación del entregable Entregable Inf38 Informe de soporte y mantenimiento de la Operación de DataR. 25/10/2023 Entregable Ent40 Modelos y productos de información en operación. 25/10/2023 Inf42 - Plan de mantenimiento a la solución de DataR. 19/10/2023 Ent43 - Tablero de control con actualización diaria para monitoreo técnico. 19/10/2023 Ent46 - Plan de transferencia de conocimiento (Actualización). 11/10/2023 Se reitera que esta información debe ser incluida dentro del cronograma en MS Project del proyecto, el cual hace parte de los anexos que se deben presentar con el documento de control de cambios por parte del Consorcio. Sin este artefacto de planeación actualizado, no se puede proceder con el trámite correspondiente ante la DIAN, según el procedimiento de “Gestión de controles de cambio” establecido en el Plan de Interventoría. Adicional, en línea con los entregables que hacen parte de la Fase 5, proponemos también las siguientes sesiones de trabajo: Nombre del entregable Fecha de propuesta liberación entregable con fecha inicio operación actualizada 19/09/2023 Actividad inicial de nivelación Responsable / Fecha Actualizaciones Ent03 Diseño detallado de la solución tecnológica DataR. lun 18/12/23 Revisión criterios de actualización del documento. Consorcio Lunes 9 de octubre de 2023. Actualización Entregable Ent08 Ambientes de pruebas e integración y producción. jue 21/12/23 Revisión criterios de actualización del documento. Consorcio Lunes 9 de octubre de 2023.",371,2413,fixed_words_overlap,450,75
DOC_003,CNS-0866-23 INT_DATAR_Comunicado_14_09102023_VF.pdf,COMUNICADO,9,DOC_003_CHUNK_011,"A member firm of Ernst & Young Global Limited Nombre del entregable Fecha de propuesta liberación entregable con fecha inicio operación actualizada 19/09/2023 Actividad inicial de nivelación Responsable / Fecha Actualización Ent11 - DataR con sus herramientas configuradas. vie 26/01/24 Revisión criterios de actualización del documento. Consorcio Lunes 9 de octubre de 2023. Actualización Entregable Ent12 Documentación técnica. vie 22/12/23 Revisión criterios de actualización del documento. Consorcio Miércoles 11 de octubre de 2023. Actualización Entregable Ent13 Código fuente. mar 19/12/23 Revisión criterios de actualización del documento. Consorcio Miércoles 11 de octubre de 2023. Actualizaciones Entregable Ent19 Catálogo de Fuentes de Información. mié 20/12/23 Revisión criterios de actualización del documento. Consorcio Miércoles 11 de octubre de 2023. Entregable Inf39 - Informe de servicios de gestión. mié 8/11/23 Presentación plantilla. Consorcio Miércoles 11 de octubre de 2023. Inf48 - Informe de transferencia de conocimiento. Nov 23. Jue 7/12/23 Presentación plantilla. Consorcio Miércoles 11 de octubre de 2023. Respuesta del Interventor: De acuerdo con lo anterior, se complementa que, con respecto a los entregables mencionados, el Consorcio deberá revisar la propuesta de actualización emitida por la DIAN el 2 de octubre 2023, con el fin de plasmar esta información en el control de cambios que sea tramitado por el Consorcio y modificar el cronograma, una vez este sea aprobado por el Comité Técnico de la DIAN. Mientras esto sucede, se aclara que según lo definido en las actas de aceptación de los entregables y la matriz de entregables aprobada por las partes el 22 de agosto 2023, el primer trimestre en el cual deberán ser actualizados los entregables, una vez sea modificado el cronograma a través del control de cambios, finalizará el 19 de diciembre 2023, tomando como base la fecha de puesta en producción del 19 de septiembre 2023. En cuanto a los entregables “Inf39 - Informe de servicios de gestión” e “Inf48 - Informe de transferencia de conocimiento”, se precisa que de acuerdo con lo definido en la sesión de “Revisión plan de acción DataR” (3 de octubre 2023) las fechas de la primera liberación son las siguientes: - Inf39 - Informe de servicios de gestión: 25 de octubre 2023. - Inf48 - Informe de transferencia de conocimiento: 06 de diciembre 2023.",371,2395,fixed_words_overlap,450,75
DOC_004,Solicitud cambio apoyo gerencia.pdf,OTRO,1,DOC_004_CHUNK_001,"Formule su petición, queja, sugerencia o reclamo en el Sistema PQSR de la DIAN Subdirección de Procesamiento de Datos Carrera 7 #6C-54. Piso 12. Edificio Sendas | (601) 7428973 – 320 490 9819 Código postal 111711 www.dian.gov.co Bogotá, julio 10 de 2023 Señores Mauricio Arias Germán Morante Representantes Consorcio M&Q – PWC – DATAR Asunto: Solicitud cambio Gerente de Proyecto – Contrato número 92872-025-2022 suscrito entre el Fondo DIAN y el Consorcio MYQ-PWC-DATAR Estimados, En mi calidad de supervisor del contrato solicito se realice el cambio de la señora Luz Helena Ramirez, quien funge como apoyo a la gerencia del proyecto. Si bien es cierto, este rol no está incluido en el equipo base propuesto por el Consorcio dentro del acta de negociación, el desempeño y las responsabilidades asumidas por Luz Helena son claves para el desarrollo del proyecto, pero desde la DIAN se ha venido evidenciando que su desempeño está generando reprocesos y bloqueantes en la ejecución de todas las actividades. Agradezco la oportuna gestión. Cordialmente, Daniel Andres Rojas Ospina Supervisor del Contrato número 92872-025-2022 Subdirector de Procesamiento de Datos DIAN",182,1168,fixed_words_overlap,450,75
DOC_005,INT_PC_AC_Acta Seguimiento Interventoria_20230621.pdf,ACTA,1,DOC_005_CHUNK_001,"Dirección de Gestión de Innovación y Tecnología Proyectos Estratégicos de Transformación Digital Proyecto: Interventoría Técnica, Administrativa, Financiera y Jurídica de los Contratos de Transformación Digital en el Programa de Apoyo a la Modernización de la DIAN ACTA DE REUNIONES No INT_67 (Seguimiento a interventoría) 1. Fecha de reunión: 21 de junio de 2023 2. Hora: 2:00 pm – 3:30 pm 3. Lugar: Virtual vía MS Teams. 4. Asistentes: DIAN: Nombre y Apellido Cargo / Rol dentro del Proyecto Nancy Vianeth Vera Rodríguez Líder del proyecto de Interventoría - DIAN Dana Shirley Pineda Marín Consultor líder de integración - DIAN Julián David Medina Herrera Director de Gestión de Innovación y Tecnología Tony Samir Peña Guzman Subdirector de innovación y proyectos - DIAN Hector Leonel Mesa Supervisor de contrato Multinube Daniel Andrés Rojas Supervisor de contrato DATAR Jhon Jairo Martinez Líder programa DIAN 2.0 Divier Javier Alberto Saganome Supervisor de contrato NSGA Yeni Marcela Arcos Casas Coordinadora CENIT EY: Nombre y Apellido Cargo / Rol dentro del Proyecto Patricia Patiño Directora del Servicio de Interventoría Valeria Garzon Interventoría Andrés Cuadros Interventoría Natalia Arias Interventoría Carlos Lenguerque Interventoría Carolina Chacón Interventoría Ingrid Vela Interventoría Gilberto Medina Interventoría Angie Rincon Briceño Interventoría Allison Prens Interventoría Rodrigo González Interventoría Jhon Ricardo Morales Interventoría Janeth Borda Interventoría Holman García Interventoría Adrian Zorrilla Interventoría Juan Castaño Interventoría 5. Desarrollo Los asuntos tratados en la reunión fueron los siguientes: 1. Avance de actividades La interventoría presenta el avance el proyecto con corte al 16 de junio de 2023, con un avance de ejecución del 18% real Vs. un 18% esperado, el entregable con mayor número de días de atraso es de 17 días, el cual está relacionado con el plan de",283,1919,fixed_words_overlap,450,75
